Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCW54,OUT027,2158.20877784566
FDA23,OUT045,1611.6375167931433
FDA39,OUT019,77.31033222262923
FDZ12,OUT017,2550.886204229717
NCB42,OUT046,2120.170452635002
FDL16,OUT046,821.6483191323923
FDO24,OUT019,340.03864709419753
NCP42,OUT046,3136.772943038831
FDR19,OUT018,2177.5909120440197
DRL01,OUT045,3797.322707396732
FDV37,OUT046,3015.337216214438
FDI41,OUT010,356.3284171896361
FDF58,OUT049,998.5308249256838
NCF43,OUT018,1713.0937169685778
FDN02,OUT049,3487.0614437295044
NCP41,OUT035,1648.0213371956297
NCY17,OUT027,1016.166185132989
FDL58,OUT027,5191.563488330541
NCA30,OUT027,4919.826274978715
FDE46,OUT018,2232.1688233888976
FDY38,OUT035,4002.379483590913
NCH29,OUT027,2101.038668168506
FDO20,OUT045,3966.692701628463
FDP44,OUT018,1420.8529181639553
FDM02,OUT027,2434.1442846845575
FDJ14,OUT027,2241.596525334375
FDH04,OUT010,204.55823033903437
DRK23,OUT046,4355.117042209006
NCW05,OUT046,1852.269764761036
FDF12,OUT049,2316.0004664518583
FDL51,OUT019,504.0782853540767
FDN03,OUT018,3846.9360728146353
DRJ37,OUT049,2339.708975768596
FDM12,OUT019,486.9904939014942
FDA16,OUT045,3625.8352150066485
NCB07,OUT017,3087.923861348544
NCI17,OUT019,271.4792400300076
FDR51,OUT046,2333.73990345654
FDJ55,OUT045,3844.566706104514
NCZ17,OUT013,659.0920631375194
FDU25,OUT013,771.0921607580549
NCG18,OUT045,1591.800396666867
DRM11,OUT017,4247.197640363744
FDH16,OUT035,1542.798818401209
FDZ04,OUT018,772.2855458424946
NCX53,OUT035,2298.7370547295636
FDX38,OUT027,1439.0032489287246
FDX09,OUT046,2770.3846074624525
NCW05,OUT018,1455.864723397544
NCS41,OUT017,3224.488878949368
FDI26,OUT046,2720.5413608966974
NCZ41,OUT027,3389.040712530799
NCK06,OUT046,2277.6792852819935
FDX23,OUT027,2455.4370599470985
NCA42,OUT046,2465.10349631336
FDC20,OUT049,853.1630214373697
DRC49,OUT018,2246.2407140006685
FDX01,OUT013,1908.9651404851297
FDC08,OUT045,3728.658503270193
FDC02,OUT017,4743.977264413747
FDK10,OUT045,2895.6027985296087
DRC24,OUT013,2470.028846548663
FDW16,OUT019,236.97811871761655
NCU06,OUT018,3277.5093775181344
DRA59,OUT045,3133.265212865819
FDR24,OUT019,275.2726730760722
DRL35,OUT018,343.0280884065401
FDA49,OUT013,1329.2707090002689
NCC55,OUT046,627.5651448282294
DRD24,OUT019,308.3056042428247
NCE55,OUT049,2879.825676706001
FDT33,OUT045,2910.1296470805023
NCT53,OUT013,2475.4977177693036
FDS26,OUT046,3889.908716990139
FDL22,OUT018,1275.7122109870775
FDP44,OUT017,1717.9920485977134
FDC52,OUT018,2252.9061640664263
FDI53,OUT010,416.98356897320065
FDZ23,OUT046,3120.005906592066
NCT18,OUT013,3188.6622635559147
FDR13,OUT046,1940.0846031983172
FDB09,OUT010,272.10417053427204
FDZ60,OUT013,1534.1797764781481
FDB11,OUT046,3851.9827222161775
FDC10,OUT018,1812.1614471415132
FDW56,OUT035,3291.913477105745
FDK14,OUT027,2208.1756093507906
DRE27,OUT027,2571.550899134215
FDA38,OUT017,4039.5401399347816
FDT11,OUT045,3163.698264404409
FDP15,OUT035,4266.425940314358
FDV27,OUT035,1352.1135272094236
FDS36,OUT027,2456.214975215872
FDY40,OUT027,1463.3769947097041
NCF19,OUT049,753.0498321807058
FDF53,OUT045,3219.114267201721
FDS14,OUT027,3751.578481628351
FDE56,OUT046,1105.7245638534248
FDZ19,OUT035,2818.2550550129395
FDZ46,OUT013,1661.4146457938375
FDR16,OUT046,4109.318040536533
FDG29,OUT018,444.81978908037826
NCE30,OUT017,3451.0624084482693
FDZ40,OUT046,821.8782894215698
FDG58,OUT018,2272.5268646056516
DRH03,OUT013,1497.6382111230494
FDZ47,OUT045,1564.30241999931
FDV04,OUT018,2322.2404096478554
FDZ10,OUT018,1788.9958997197905
FDG46,OUT017,2049.859789635983
NCF07,OUT045,1565.859872269616
FDY44,OUT035,3187.180277788045
FDB21,OUT013,3770.334787371541
FDS20,OUT035,3402.6910625618452
FDS49,OUT049,1281.9188680288146
FDX55,OUT027,5210.626137401294
NCQ02,OUT018,2846.236152659212
FDR25,OUT013,4534.358636555256
DRG39,OUT045,909.5341354981435
FDB46,OUT046,3450.6191243079065
NCC30,OUT018,2704.3607642322163
FDE58,OUT035,2029.5960492081908
FDC05,OUT019,605.0749991695089
FDY15,OUT046,2696.4577000337536
FDG14,OUT046,2355.5220860928307
FDL08,OUT049,3987.2486232023534
FDQ47,OUT013,592.9915915033545
FDN12,OUT035,1757.509544272922
FDW10,OUT013,2333.568711678817
FDD02,OUT035,1871.3042535115378
FDX35,OUT010,627.8883268997847
FDT35,OUT046,2777.104371570907
DRN47,OUT019,444.59222428387733
FDB11,OUT010,611.5175682690223
FDN20,OUT045,2875.5410051272256
FDB59,OUT035,2914.630713013954
FDJ58,OUT045,2909.9700552584186
FDU60,OUT046,2936.148567870601
FDS03,OUT049,1059.3956505276842
FDU40,OUT019,491.988086085266
DRH15,OUT049,866.0721879739383
FDD04,OUT027,4042.9144585548433
FDQ01,OUT046,3800.467434737782
FDF28,OUT035,2065.6273341209694
FDD22,OUT010,263.0250621273191
FDY19,OUT046,1982.7555422786488
FDN33,OUT035,1518.6734827367159
FDV36,OUT035,2317.9592254536155
FDW01,OUT010,340.2312400448624
FDJ28,OUT049,3283.587763338368
FDB17,OUT035,3101.6788224150414
FDM40,OUT049,2293.950142444595
FDV46,OUT045,2065.7835151057357
FDQ44,OUT049,2087.9207748033396
NCD42,OUT046,627.477769863881
DRH37,OUT046,2588.443462801555
FDR10,OUT018,2387.0729001202094
NCD06,OUT027,1447.9555687453847
FDI53,OUT046,2391.212743812271
FDG16,OUT035,3643.14542991007
DRB25,OUT046,1662.8847031618325
FDY09,OUT046,2832.572565306625
FDX48,OUT045,2698.857728127062
FDC03,OUT010,438.48379446556055
FDT47,OUT035,1746.0112255383192
FDW44,OUT027,4367.076421288897
FDT24,OUT017,1376.2244792065849
FDT12,OUT019,458.3456203425225
NCS38,OUT035,1848.2421165903922
FDO39,OUT035,3328.695777087413
FDA13,OUT046,637.7763800943893
FDO48,OUT035,3965.3574418877197
DRJ01,OUT017,2217.4494271224657
FDD53,OUT018,390.34865183418543
NCT05,OUT049,4089.0789933831734
FDQ51,OUT045,804.6402215834399
FDU60,OUT013,2787.4125961897466
FDC59,OUT046,1015.2341789846139
FDP36,OUT035,877.7372625078812
NCM19,OUT017,1808.9044710053704
FDL16,OUT035,689.827428743439
FDE50,OUT018,2861.664915534244
NCR18,OUT013,647.9867539660858
NCD30,OUT035,1583.6538583646968
FDH31,OUT013,1626.745886098629
FDD56,OUT019,513.6311332578102
FDC47,OUT049,3768.3990768893777
FDZ21,OUT045,1525.4602060552143
FDM01,OUT049,1718.6876563601152
FDF24,OUT013,1231.8956613092644
FDW23,OUT017,674.4892176287508
FDY52,OUT018,842.271021313932
DRH37,OUT027,4472.894695823724
DRO47,OUT027,3077.507795009631
FDR25,OUT049,4525.905590958756
FDQ24,OUT027,6399.800071755227
DRJ51,OUT018,3070.3214542870915
NCU06,OUT035,3992.0344873722743
NCV18,OUT018,1594.1732015964783
NCC06,OUT027,3239.5808390525767
FDZ01,OUT018,1216.5077805707629
FDT14,OUT017,2075.442598227977
FDD11,OUT019,611.4762068297337
FDN09,OUT017,4054.8694383938214
NCO18,OUT010,383.10648597584014
FDZ50,OUT045,2996.245634988403
FDS44,OUT013,3782.8274003412275
FDI36,OUT045,2840.8739476390256
FDA26,OUT010,399.30030965510724
NCY53,OUT049,1768.8520224743863
FDF32,OUT049,3011.997550439857
FDF59,OUT010,266.84532946480107
FDB20,OUT046,1282.4694887061137
DRH11,OUT035,855.4276252801025
FDT03,OUT049,1846.4609058686106
NCH06,OUT035,3787.3593644455336
FDR55,OUT049,3235.7045989404737
FDI10,OUT035,2860.78909620336
FDZ12,OUT045,2064.2903700288603
FDM12,OUT049,3236.538839541262
DRB25,OUT045,1557.0822807422398
NCS41,OUT013,3182.677364576881
NCT53,OUT049,2609.2546920264062
NCD55,OUT013,623.2887793157585
FDY08,OUT049,2231.4863412285517
NCP55,OUT049,960.8030268124702
FDA33,OUT013,2242.9940137125104
FDQ33,OUT013,2627.6432090660437
FDE45,OUT027,5333.020161899484
FDT26,OUT013,2026.4498663572758
NCV53,OUT049,4380.0355319334085
FDK60,OUT027,2590.455943611686
NCJ29,OUT046,1286.4855745563138
FDI15,OUT045,4555.795422793413
FDX21,OUT013,1801.7385567815638
FDV49,OUT019,612.3450542703811
DRO59,OUT046,1409.808069906178
FDZ14,OUT045,1855.8801211442853
FDP32,OUT027,3525.3130140011936
FDC33,OUT017,3088.3572480047974
FDT14,OUT010,265.3299316459353
NCN54,OUT027,2216.477751115069
FDR57,OUT027,3785.2985586509913
DRK12,OUT046,540.0213678782438
FDX52,OUT049,3178.6872946395897
FDX08,OUT010,398.45387815407213
FDP10,OUT010,218.78836453424202
NCP50,OUT045,1191.102195320979
NCL06,OUT013,4402.5490414687465
FDP25,OUT013,3713.3472968538545
FDE53,OUT013,1627.6412636397001
FDL27,OUT017,1149.6773942394861
FDC35,OUT049,3654.3213904515032
DRJ47,OUT010,479.9996678997805
FDD16,OUT018,1062.754559764028
NCN42,OUT049,2501.7273237803633
FDC38,OUT027,3138.498258037928
NCO07,OUT045,3131.310753312923
FDQ20,OUT049,655.2506418827757
FDI32,OUT046,2097.1472118833253
FDN20,OUT010,364.1218053148976
DRJ51,OUT027,6320.545738119273
FDU08,OUT045,1502.7192440252097
DRN37,OUT019,402.44190668710576
FDD05,OUT010,294.5907152850655
FDW15,OUT046,2593.0651243449333
FDI52,OUT046,2069.9893943590923
DRM11,OUT049,4199.392358038046
NCO06,OUT045,529.6686419466748
FDU38,OUT049,3333.598407287517
FDU59,OUT018,2285.1850430455006
FDJ10,OUT046,2156.110034533558
FDM13,OUT049,2024.826967444532
NCJ30,OUT019,365.67300492073423
FDM45,OUT018,1840.3073294952708
FDP36,OUT045,818.6811950639834
NCD30,OUT010,250.29188780030782
FDN48,OUT017,1549.6525787038931
FDY32,OUT049,2483.1402132550324
FDU47,OUT046,2245.5399344637767
FDF17,OUT019,701.4004966431373
FDP34,OUT017,2791.1207547347026
FDA47,OUT049,2551.030937538881
DRD27,OUT027,2673.5935367230186
FDW38,OUT045,931.6219651519281
FDZ15,OUT019,318.8782463551867
FDZ03,OUT027,5569.41666386062
NCN19,OUT049,3100.4698390333147
FDG02,OUT035,2932.442239190698
FDS31,OUT035,3376.9656068005534
FDW43,OUT019,551.746191135499
FDZ47,OUT010,189.38249111129457
FDO57,OUT017,2512.0211192159363
NCL07,OUT013,628.8951026834001
NCV42,OUT013,1834.6507687287776
FDP40,OUT017,1906.9034071919366
FDP48,OUT019,446.373124723851
FDH21,OUT017,2487.348654269969
NCP02,OUT049,862.7948444240753
FDK24,OUT049,821.4208948165204
FDC41,OUT045,1209.3336141148009
FDF08,OUT017,1313.1972787639902
FDO49,OUT017,756.7207875068807
FDS56,OUT027,6283.194296588084
FDX46,OUT018,808.1313374493442
FDQ07,OUT013,3578.7136766024946
FDC32,OUT010,190.68622568388668
FDT21,OUT019,502.55370704455936
FDG58,OUT045,2381.67773556015
FDW14,OUT049,1319.258482108313
DRA12,OUT027,3382.560930459327
FDV27,OUT013,1285.7083437200743
DRD25,OUT013,1778.2640109238184
DRF48,OUT027,4883.075614856088
FDX24,OUT017,1499.768568779849
DRJ51,OUT046,3701.4621669256235
FDE45,OUT045,2947.673383184717
FDE14,OUT046,1692.3537639283586
FDG53,OUT045,1882.7960039920845
FDT08,OUT046,2594.1309236110214
DRC27,OUT027,5363.586207446693
FDG20,OUT035,2756.918258234906
FDC21,OUT046,1783.5455387915424
FDV31,OUT018,2690.637902553944
FDB58,OUT045,2065.5495862665493
FDV23,OUT046,2038.872245543025
FDA25,OUT019,246.20806899421285
FDC15,OUT046,2690.6180260249052
FDU47,OUT049,2133.762360993697
FDE23,OUT013,707.2562595198118
FDS08,OUT013,2676.402286412408
FDW03,OUT027,2210.828806968453
FDJ60,OUT018,2285.2184527797444
FDM34,OUT017,2061.7216744153184
FDW33,OUT013,1665.6289040772801
FDZ40,OUT013,756.2503994303083
FDE33,OUT018,1120.9926468439053
NCC06,OUT010,301.24994740430617
FDU11,OUT046,1942.8150172108726
FDL44,OUT017,2641.8513147716462
NCZ29,OUT017,2023.4228994216062
FDG28,OUT010,570.175461718759
FDL12,OUT018,829.1106256543964
FDD52,OUT017,1876.8238650538758
FDO15,OUT013,964.622053020187
NCN29,OUT027,1248.6066330232081
FDW36,OUT013,1628.0146321288858
FDB21,OUT046,3707.87417825096
FDZ28,OUT013,2004.2676158581392
FDY10,OUT035,1901.2358334723583
DRG39,OUT017,838.847255731815
FDN28,OUT013,1741.354209088245
FDV15,OUT035,1711.5476206199482
DRI13,OUT035,3865.987053222697
FDH20,OUT046,1592.3989255979072
FDY51,OUT013,3578.837320533293
FDE16,OUT013,3551.2027870511392
FDX40,OUT018,425.8499043430872
FDC48,OUT018,1079.665092982171
FDS14,OUT046,2246.0197677601022
FDX56,OUT017,4134.757197447653
FDI10,OUT046,2851.8706305555756
FDI14,OUT013,2239.9156735179135
DRM48,OUT013,682.8608658624803
NCH07,OUT027,4503.110554748962
FDY26,OUT013,4149.443415259106
FDD02,OUT027,2750.0439828368458
FDM12,OUT046,3139.4211631075577
DRF01,OUT010,433.2953783562614
FDV36,OUT046,2390.4511184896696
DRI59,OUT013,3891.193800696118
FDV03,OUT018,2392.3798751726354
FDO39,OUT017,3286.0141285601235
NCB07,OUT018,2871.6791096431657
FDH38,OUT027,2787.3276370407048
FDZ13,OUT035,809.8113278278487
NCZ30,OUT046,2152.2879235534024
NCA06,OUT035,595.5234838675275
FDB04,OUT049,1319.0776482607482
FDN50,OUT013,1423.9297989632603
NCG06,OUT049,4082.7080406495184
NCY17,OUT018,623.3705657421403
FDC23,OUT046,2808.047956945031
FDK33,OUT049,3430.0861644236143
FDR03,OUT049,3579.4377384252593
FDZ07,OUT045,1143.532228051488
FDO38,OUT013,1184.2151547396036
FDS59,OUT046,1798.4525774582035
DRM11,OUT019,546.0415710273594
FDX52,OUT027,5441.017844514943
DRJ35,OUT018,810.939429057996
NCP53,OUT046,3925.2256877053896
FDW15,OUT019,312.12262006300614
DRI47,OUT045,2694.1198180084666
DRZ11,OUT035,1963.059984900475
FDS02,OUT013,3118.9532528086534
DRD49,OUT018,4148.379890443232
FDW38,OUT049,1009.8342355006072
FDR21,OUT019,459.2451217811069
FDE40,OUT013,1090.0424059369734
FDI02,OUT045,1776.6464438509197
FDQ04,OUT045,680.4140507232983
FDY14,OUT017,4429.554673302915
NCT54,OUT046,1561.027801263876
DRD25,OUT017,1797.3734852214523
DRE01,OUT045,4013.4251582538
FDJ12,OUT010,578.9748385197378
NCZ05,OUT049,1647.1375171399866
DRB25,OUT019,245.05701236559617
NCC31,OUT045,2537.126721125897
FDM16,OUT045,1267.5826285945273
DRG11,OUT049,1669.6869381848192
FDV24,OUT027,3588.158594202623
FDV43,OUT046,650.8978426411007
FDG05,OUT018,2262.5907347420743
FDV23,OUT010,265.2293203106597
FDI58,OUT018,1356.054552072382
FDQ11,OUT017,4709.237622131731
FDC05,OUT027,5691.01862030913
FDF40,OUT013,3894.1395567179006
FDU02,OUT018,3250.481978074053
FDT32,OUT013,3106.308575260585
NCF06,OUT017,4107.13256380643
FDT46,OUT013,728.9333169292372
FDR58,OUT010,181.32708953574078
FDY04,OUT046,2637.4040403259546
FDT58,OUT045,2643.550823430258
FDE46,OUT049,2428.1481909410254
DRH11,OUT017,832.6803615405142
DRI51,OUT046,2850.5091808650845
FDC35,OUT017,3660.1146987371158
FDP45,OUT035,4002.0596757343005
FDC45,OUT017,2702.480786073513
FDU01,OUT045,2846.4476130758017
FDJ53,OUT010,263.60966660950305
FDJ46,OUT017,2769.080970730634
FDX07,OUT013,3178.259947724052
NCI30,OUT049,3790.4629747125864
FDE47,OUT027,3554.041957325966
FDV48,OUT045,1334.2379623615116
FDN16,OUT019,245.30168710082583
FDM52,OUT013,2523.4041097701825
FDA32,OUT027,5423.073315818191
FDH05,OUT017,3891.761213821344
FDW25,OUT010,217.58711558055342
FDQ09,OUT046,1811.0669692824927
NCM17,OUT010,89.94457293698947
DRM59,OUT046,2409.8015026229637
FDV47,OUT027,2280.88143082092
DRE15,OUT035,1223.5434984239193
FDS25,OUT010,194.9941673683834
NCZ05,OUT018,1524.8052232058415
NCV05,OUT019,337.03351395799314
DRM37,OUT046,3239.6667903815674
FDV58,OUT027,6898.958412122591
FDN22,OUT027,6545.721545403236
NCO06,OUT049,534.2597001801695
FDT56,OUT019,207.98581858126678
FDM02,OUT013,1303.2406355499882
FDA09,OUT046,3022.7583771492223
NCC06,OUT035,2341.5668663646634
NCL54,OUT049,2834.3494653967064
NCB55,OUT017,916.0856237766286
FDB12,OUT017,1758.5989701122799
NCA54,OUT049,3012.670730763775
NCS38,OUT049,1893.3862797837842
FDC02,OUT049,4606.822148439392
FDK44,OUT019,383.79238671947485
FDE16,OUT035,3850.049767990285
NCS05,OUT035,2127.1448756096934
FDZ59,OUT045,2748.019304959337
FDI20,OUT017,3990.1861013686
FDQ14,OUT046,2365.059958224719
FDF53,OUT017,3315.239244280365
FDW25,OUT017,1472.5657886004833
NCQ43,OUT010,255.4009999810831
FDX52,OUT013,3110.3977391981716
FDE28,OUT045,3819.145085076199
FDN15,OUT017,2203.1489786281095
FDO28,OUT017,1917.9607211193638
FDQ33,OUT045,2794.9127033196037
FDM22,OUT010,146.62286680696573
FDJ03,OUT017,706.4817234625342
FDI16,OUT045,943.098615541104
FDI09,OUT027,7272.766640516179
FDX55,OUT013,3568.4548483153417
FDS23,OUT027,3285.9534267412664
DRC12,OUT045,2917.5742773723537
FDH41,OUT049,3485.759412591071
FDN01,OUT013,2744.121870621994
FDV55,OUT045,2762.9341249621425
NCJ19,OUT013,791.7334563341842
NCY29,OUT010,164.33864272961827
FDP03,OUT018,1987.1764220730481
FDZ52,OUT045,1651.30912029667
FDH31,OUT010,173.44653440806266
FDQ19,OUT018,3249.72526254964
FDS15,OUT035,1746.1263504961084
FDN32,OUT017,3245.948408050814
FDH32,OUT049,1602.9081354424961
FDF33,OUT017,1783.6969813485962
FDJ22,OUT046,3113.4980243700443
FDG56,OUT010,136.13322709544988
FDC05,OUT046,3154.899244121088
FDK09,OUT013,3708.723681239629
NCV29,OUT045,2935.9066924104595
NCC43,OUT019,541.0328861365614
NCA42,OUT049,2502.1725266428575
FDC10,OUT046,1880.4746495816114
FDC16,OUT013,1234.27046905148
NCL17,OUT013,2239.3956612318716
FDA51,OUT035,1953.1447444475612
FDW01,OUT017,2590.019938805048
NCF30,OUT045,1997.3473113550435
FDN49,OUT013,644.6484226927831
FDY20,OUT045,1356.1136677290701
FDC15,OUT045,2695.0145534388566
FDY24,OUT046,1197.7862095804064
NCG43,OUT017,1583.2044183769053
FDA48,OUT013,3621.5985539947874
NCF55,OUT017,641.7949266105462
FDL38,OUT049,1410.2973832218177
NCQ29,OUT018,3309.4274403532872
FDC34,OUT017,2806.8298744100885
FDP36,OUT027,1424.9037831592316
FDN50,OUT010,183.8983961694804
FDO23,OUT049,1491.732952757251
FDT56,OUT013,731.9371056359854
FDT13,OUT027,5423.047689022489
FDZ03,OUT013,3160.9137884952906
FDQ03,OUT010,591.5272482434381
FDU44,OUT045,2722.7237447131774
FDD03,OUT049,3766.549718287385
NCH30,OUT013,1645.8249400662776
FDS60,OUT010,454.2258948313923
FDG08,OUT046,2947.986423709052
FDX38,OUT017,735.3208374406877
FDD22,OUT017,1837.4610652943015
FDW51,OUT013,3597.2839417393725
FDL09,OUT017,2690.531460556199
FDZ60,OUT045,1502.634554196147
NCH07,OUT046,2723.7362407084233
NCQ41,OUT049,3246.9568185896396
FDW04,OUT049,2014.0841030950849
FDI08,OUT027,6273.894980988278
FDR19,OUT019,345.5372262204348
FDV13,OUT046,1331.8746474849709
FDB52,OUT017,3951.1532170046253
FDZ48,OUT027,3343.982521046766
NCO14,OUT049,802.9649845355066
FDZ50,OUT013,3262.208142986122
FDN27,OUT019,243.47982715468586
FDQ60,OUT013,2014.2164635375952
FDR49,OUT017,777.1964640140766
DRJ35,OUT027,1905.583305568235
DRI49,OUT017,1397.1262191863937
FDB47,OUT017,3926.06025709885
FDP37,OUT010,287.9567412534858
FDR26,OUT049,2553.730118208108
FDY31,OUT019,400.4342695738353
FDC11,OUT045,1368.6021504844425
DRP47,OUT035,4078.1191674966362
NCY54,OUT018,2649.4330601427405
FDR27,OUT046,2134.0971295616314
FDQ21,OUT019,270.9968936405203
NCQ29,OUT035,3805.2253589070037
FDJ02,OUT046,2533.5780735664016
FDE21,OUT018,1746.190660757369
FDM39,OUT046,2700.3053610093043
FDZ01,OUT017,1754.0399979152746
NCB19,OUT018,1436.5682628540862
FDU03,OUT046,3073.292148640633
FDP27,OUT049,3276.4222849816356
DRF01,OUT045,2434.861040167763
FDM03,OUT049,1625.7111232259913
FDV01,OUT046,2570.9074489264763
FDS16,OUT046,2689.027614542917
FDO45,OUT035,1364.0856984702698
NCX06,OUT035,3077.431063168675
FDP13,OUT046,695.2217287657642
NCR38,OUT018,3795.8865670465307
FDA01,OUT013,723.0513485495753
FDT26,OUT017,1805.422315103041
FDD44,OUT027,6644.501777875341
FDB26,OUT013,772.7024588203982
FDP45,OUT019,474.73480251213454
NCP55,OUT046,974.5626268497242
FDT23,OUT017,1378.2531079157854
FDO51,OUT045,667.5326258624532
FDA44,OUT046,933.11130699322
NCJ31,OUT018,4099.9082041002985
FDX37,OUT045,1568.9176912131934
NCD18,OUT049,3875.317669827674
FDN40,OUT027,3401.0795035717833
FDL33,OUT017,3193.479969695341
DRF48,OUT035,3151.8132611032706
FDW08,OUT035,1707.4896203734895
FDX39,OUT018,2936.263236053585
FDB38,OUT049,2620.7236431375854
FDY46,OUT018,2947.5561986507387
NCB06,OUT049,2675.56810393606
FDA34,OUT035,3232.7671270416054
FDA35,OUT045,1912.4310580770582
FDQ07,OUT035,3848.622605632755
FDU32,OUT045,1984.1174840634358
FDU26,OUT013,2039.072763345712
FDU13,OUT010,529.0778207802576
FDO09,OUT035,4200.556349281951
FDW03,OUT019,248.95927183936126
FDB38,OUT013,2518.2460215451447
FDL26,OUT010,287.3564739607481
NCN43,OUT045,2023.0147896580308
FDH08,OUT045,3924.6675750277345
NCC31,OUT019,501.8939450342588
FDH14,OUT035,2083.4542499195627
FDL40,OUT017,1560.463921440404
FDD20,OUT035,2182.6373348347656
NCV53,OUT035,4474.268392384938
FDD16,OUT045,1169.0360601572525
FDP24,OUT035,1929.2877014263684
FDQ25,OUT045,2968.4339278365915
FDM38,OUT035,889.4850449819058
NCT18,OUT010,351.3346984018506
FDM34,OUT049,2128.567713720878
DRH37,OUT010,378.26625271904584
NCE07,OUT013,2258.858632283241
FDG12,OUT013,1992.9111984507686
FDB59,OUT010,601.8172682158272
FDS10,OUT018,2726.3015852065846
FDN21,OUT010,328.23642792513687
FDM02,OUT045,1335.746093261881
FDO44,OUT049,1772.3185135810986
NCN17,OUT017,1727.8052158859987
FDH16,OUT018,1354.9486647921087
